date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:47	150271/150271	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-24aff%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_04.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_04.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:29:52	165749/165749	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-28775%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_01.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_01.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:29:57	236551/236551	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-39c07%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/slider_03.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/slider_03.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:03	117801/117801	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-1cc29%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_03.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_03.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:08	97948/97948	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-17e9c%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_06.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_06.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:08	63160/63160	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-f6b8%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/office_01.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/office_01.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:09	136090/136090	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-2139a%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_05.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/t_05.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:11	7551/7551	---M--	200	added ('OK')	image/png	etag:%22580de980-1d7f%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/03.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/03.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:11	18529/18529	---M--	200	added ('OK')	image/png	etag:%2257f27197-4861%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/01.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/01.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:11	6763/6763	---M--	200	added ('OK')	image/png	etag:%22580de983-1a6b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/04.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/04.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:11	4134/4134	---M--	200	added ('OK')	image/png	etag:%22580de986-1026%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/05.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/05.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:12	65960/65960	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-101a8%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/office_02.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/office_02.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:12	4590/4590	---M--	200	added ('OK')	image/png	etag:%22580de989-11ee%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/06.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/06.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:13	19616/19616	---M--	200	added ('OK')	image/png	etag:%22580de98c-4ca0%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/07.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/07.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:14	19194/19194	---M--	200	added ('OK')	image/png	etag:%22580de98f-4afa%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/08.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/08.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:14	13525/13525	---M--	200	added ('OK')	image/png	etag:%22580de996-34d5%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/10.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/10.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:15	1584/1584	---MCZ	200	added ('OK')	text/css	etag:W/%225847c8bb-630%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/css/styles167b.css	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:15	8835/8835	---M--	200	added ('OK')	image/png	etag:%2257f27197-2283%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/12.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/12.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:00:16%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=218	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/index5034.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:16	2359/2359	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2007:00:16%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fcontact-us%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed3faf.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:17	2452/2452	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2007:00:17%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fcontact-us%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embedd1dd	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:17	53465/53465	---M--	200	added ('OK')	image/png	etag:%2257f27197-d0d9%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/11.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/11.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
12:30:17	15248/15248	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225847c8bb-3b90%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:18	12106/12106	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225847c8bb-2f4a%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.6	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/js/scripts167b.js	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/contact-us/)
12:30:18	1179/1179	---M--	200	added ('OK')	image/png	etag:%225803ce88-49b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/themes/werkstatt-wp/assets/img/logo.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/themes/werkstatt-wp/assets/img/logo.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/background-grid/)
12:30:18	1179/1179	---M--	200	added ('OK')	image/png	etag:%225803ce87-49b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/themes/werkstatt-wp/assets/img/logo-light.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/themes/werkstatt-wp/assets/img/logo-light.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/background-grid/)
12:30:19	27720/27720	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Dec%202016%2007:00:19%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:20	2575/2575	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2007:00:20%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fportfolio%2Ffrance-cisco%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embeddebc.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:00:20%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=226	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/index8c34.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:21	2701/2701	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2007:00:21%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fportfolio%2Ffrance-cisco%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed8f17	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:21	584/584	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:00:21%20GMT	http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_05.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/index41b4.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:27	42248/42248	---M--	200	added ('OK')	image/png	etag:%2257f27197-a508%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/logo.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/logo.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:30:52	182812/182812	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-2ca1c%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_04.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_04.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:05	72676/72676	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-11be4%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_07.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_07.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:13	39174/39174	---M--	200	added ('OK')	image/png	etag:%2257f27197-9906%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_02.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_02.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:25	355291/355291	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-56bdb%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_06.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v2_06.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:29	19635/19635	---M--	200	added ('OK')	image/jpeg	etag:%2257f4d60d-4cb3%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_03-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_03-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:32	14499/14499	---M--	200	added ('OK')	image/jpeg	etag:%2257f4df02-38a3%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_06-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_06-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:33	1078/1078	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22564cce50-436%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-includes/js/comment-reply.min.js?ver=4.7	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-includes/js/comment-reply.min4906.js	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:34	2546/2546	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2007:01:34%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fportfolio%2Fyogaliebe%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed3418.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:35	27720/27720	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Dec%202016%2007:01:35%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:36	2672/2672	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2007:01:36%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fportfolio%2Fyogaliebe%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed0f7a	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:37	149799/149799	---M--	200	added ('OK')	image/png	etag:%2257f27197-24927%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_04.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_04.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:31:37	41357/41357	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:01:37%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:01:38%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=306	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/indexf167.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:39	568/568	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:01:38%20GMT	http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/yoga.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/indexba3e.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
12:31:59	704602/704602	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-ac05a%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/09/v2_01.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/09/v2_01.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
12:32:10	190870/190870	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-2e996%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v11_02.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/v11_02.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/yogaliebe/)
